evid,time,latitude,longitude,depth_km,magnitude_gamma,qnpair,qndiffP,qndiffS,rmsP,rmsS
awr_043333,2019-07-24T09:43:49.550000,36.1132,-117.87354,5.313,1.412,40,208,290,0.02,0.02
awr_043334,2019-07-24T09:44:14.910000,36.16615,-117.87122,4.253,0.794,11,38,35,0.02,0.05
awr_043335,2019-07-24T09:45:04.502000,36.11329,-117.87337,5.315,-0.036,5,9,24,0.02,0.01
awr_043336,2019-07-24T09:45:33.531000,35.68368,-117.47115,9.07,0.463,3,12,6,0.01,0.07
awr_043337,2019-07-24T09:45:37.645000,35.85628,-117.48545,4.164,0.995,38,299,301,0.03,0.05
awr_043338,2019-07-24T09:46:12.465000,35.63879,-117.46151,6.934,0.181,7,28,31,0.12,0.21
awr_043339,2019-07-24T09:47:35.533000,35.63206,-117.5943,10.447,0.401,49,208,202,0.01,0.02
awr_043340,2019-07-24T09:48:17.907000,35.67648,-117.46684,5.712,0.247,10,39,25,0.06,0.07
awr_043341,2019-07-24T09:48:39.002000,35.76794,-117.56176,12.338,0.28,2,2,11,0.01,0.01
awr_043342,2019-07-24T09:49:36.993000,35.89167,-117.69055,7.352,0.079,7,24,26,0.03,0.03
awr_043343,2019-07-24T09:50:52.310000,36.12527,-117.82654,4.304,0.234,18,96,120,0.04,0.01
awr_043344,2019-07-24T09:51:29.627000,35.67231,-117.42182,7.581,0.801,4,15,15,0.01,0.01
awr_043345,2019-07-24T09:51:35.017000,35.6071,-117.43658,7.698,0.928,6,18,19,0.02,0.01
awr_043346,2019-07-24T09:52:15.606000,36.11308,-117.87355,5.28,1.668,38,211,260,0.03,0.03
awr_043347,2019-07-24T09:53:08.985000,35.64688,-117.4558,5.127,0.717,5,34,55,0.03,0.01
awr_043348,2019-07-24T09:53:41.583000,35.83211,-117.6285,7.767,0.15,2,3,12,0.02,0.01
awr_043349,2019-07-24T09:54:04.689000,35.64717,-117.45505,5.151,0.616,7,37,49,0.01,0.01
awr_043350,2019-07-24T09:54:43.775000,35.90705,-117.70263,5.958,0.352,46,187,226,0.03,0.02
awr_043351,2019-07-24T09:56:05.006000,35.88224,-117.71605,10.282,0.809,41,169,274,0.02,0.02
awr_043352,2019-07-24T09:56:53.000000,35.76182,-117.57626,9.851,0.524,8,25,32,0.03,0.01
awr_043353,2019-07-24T09:57:28.084000,35.98229,-117.67686,3.749,0.504,36,152,132,0.01,0.02
awr_043354,2019-07-24T09:58:05.990000,35.68721,-117.49918,12.629,1.201,17,114,53,0.01,0.04
awr_043355,2019-07-24T09:58:25.928000,35.91492,-117.69752,5.933,0.358,39,130,184,0.03,0.02
awr_043356,2019-07-24T10:00:59.259000,35.70544,-117.58492,9.857,0.675,56,222,377,0.01,0.02
awr_043357,2019-07-24T10:01:56.122000,35.84642,-117.65605,7.347,0.61,24,126,164,0.02,0.05
awr_043358,2019-07-24T10:02:47.051000,35.89923,-117.72069,10.185,0.452,18,65,64,0.01,0.01
awr_043359,2019-07-24T10:02:58.403000,35.97798,-117.66969,4.417,0.408,47,187,241,0.02,0.02
awr_043360,2019-07-24T10:03:33.056000,35.5926,-117.59053,7.516,0.679,15,41,77,0.08,0.1
awr_043361,2019-07-24T10:03:45.966000,35.60911,-117.41038,6.704,0.518,15,30,112,0.03,0.04
awr_043362,2019-07-24T10:04:19.488000,35.85352,-117.66848,7.346,0.102,13,42,53,0.01,0.01
awr_043363,2019-07-24T10:06:01.546000,35.84298,-117.61472,10.933,0.453,19,76,122,0.01,0.01
awr_043364,2019-07-24T10:06:14.004000,35.92794,-117.45276,3.742,0.697,29,135,95,0.03,0.05
awr_043365,2019-07-24T10:07:06.639000,35.83061,-117.6439,7.397,0.166,11,28,60,0.01,0.05
awr_043366,2019-07-24T10:08:09.043000,35.90513,-117.74416,9.044,0.194,3,5,17,0.01,0.01
awr_043367,2019-07-24T10:08:18.125000,35.64948,-117.44796,9.762,0.41,5,13,20,0.06,0.01
awr_043368,2019-07-24T10:08:37.715000,35.67892,-117.41259,6.155,0.678,63,171,465,0.02,0.04
awr_043369,2019-07-24T10:09:06.005000,35.88129,-117.71434,11.949,1.601,49,260,346,0.03,0.02
awr_043370,2019-07-24T10:09:18.569000,35.88163,-117.71438,11.968,1.123,18,20,158,0.07,0.02
awr_043371,2019-07-24T10:10:09.705000,35.66074,-117.42949,8.59,0.275,5,12,20,0.01,0.01
awr_043372,2019-07-24T10:10:43.809000,35.90356,-117.71908,10.536,0.368,33,92,191,0.01,0.01
awr_043373,2019-07-24T10:11:08.487000,35.97549,-117.27375,5.814,0.805,40,372,313,0.01,0.01
awr_043374,2019-07-24T10:12:14.914000,35.64205,-117.45837,9.775,0.657,8,28,28,0.08,0.01
awr_043375,2019-07-24T10:12:37.462000,35.61722,-117.43221,5.721,0.464,10,23,58,0.02,0.03
awr_043376,2019-07-24T10:13:05.770000,35.88147,-117.71413,11.986,0.629,31,85,231,0.02,0.02
awr_043377,2019-07-24T10:13:39.637000,36.12683,-117.85164,5.284,0.14,31,82,186,0.01,0.01
awr_043378,2019-07-24T10:13:43.258000,35.64728,-117.44607,9.956,0.625,17,48,116,0.02,0.01
awr_043379,2019-07-24T10:14:07.381000,35.91908,-117.69789,6.026,1.155,67,390,365,0.01,0.02
awr_043380,2019-07-24T10:15:25.468000,36.10405,-117.90194,5.59,0.441,102,332,638,0.02,0.02
awr_043381,2019-07-24T10:15:57.515000,35.6099,-117.40913,3.689,0.539,1,7,5,0.01,0.01
awr_043382,2019-07-24T10:16:56.721000,35.88587,-117.67995,8.035,-0.06,23,73,114,0.01,0.03
awr_043383,2019-07-24T10:17:35.744000,35.65612,-117.42915,8.627,1.222,13,84,45,0.02,0.04
awr_043384,2019-07-24T10:18:15.437000,35.58733,-117.42028,6.515,0.507,34,121,162,0.01,0.01
awr_043385,2019-07-24T10:18:16.016000,36.11665,-117.88322,4.227,0.719,3,12,7,0.02,0.01
awr_043386,2019-07-24T10:18:52.592000,35.83829,-117.65899,8.771,0.282,4,10,17,0.01,0.05
awr_043387,2019-07-24T10:19:03.094000,36.12519,-117.87483,3.898,0.729,24,83,98,0.02,0.04
awr_043388,2019-07-24T10:19:39.273000,35.92213,-117.71391,6.145,0.287,19,67,87,0.04,0.03
awr_043389,2019-07-24T10:19:56.830000,35.61845,-117.42302,7.833,0.86,17,81,71,0.02,0.03
awr_043390,2019-07-24T10:22:13.560000,35.64707,-117.44659,9.969,0.295,5,6,36,0.01,0.01
awr_043391,2019-07-24T10:23:31.829000,35.68371,-117.54862,8.493,0.123,1,3,3,0.0,0.0
awr_043392,2019-07-24T10:24:21.046000,35.97531,-117.66149,4.797,1.421,83,499,803,0.02,0.02
awr_043393,2019-07-24T10:26:21.449000,35.69026,-117.53101,9.373,0.366,7,16,45,0.01,0.02
awr_043394,2019-07-24T10:26:44.815000,35.6314,-117.45891,7.056,0.217,22,80,90,0.01,0.01
awr_043395,2019-07-24T10:28:23.870000,35.63978,-117.45622,8.857,0.422,9,32,39,0.05,0.03
awr_043396,2019-07-24T10:29:33.286000,35.60497,-117.45542,5.796,0.785,16,82,88,0.02,0.02
awr_043397,2019-07-24T10:31:33.101000,35.5929,-117.38578,5.556,0.708,35,231,155,0.02,0.05
awr_043398,2019-07-24T10:32:24.965000,35.90362,-117.69305,5.782,0.489,35,197,175,0.03,0.02
awr_043399,2019-07-24T10:33:44.054000,35.67103,-117.50141,12.591,1.496,19,128,79,0.02,0.05
awr_043400,2019-07-24T10:34:24.315000,35.90778,-117.68319,5.726,1.149,20,97,111,0.01,0.02
awr_043401,2019-07-24T10:35:01.036000,35.59051,-117.42368,6.809,0.664,34,93,228,0.01,0.04
awr_043402,2019-07-24T10:36:37.763000,35.88188,-117.69427,10.582,0.314,16,42,91,0.01,0.02
awr_043403,2019-07-24T10:37:15.967000,35.60768,-117.40018,5.877,1.521,2,7,14,0.03,0.08
awr_043404,2019-07-24T10:38:44.960000,35.61948,-117.46322,9.094,1.405,39,219,193,0.01,0.03
awr_043405,2019-07-24T10:39:11.018000,35.60048,-117.59829,7.711,1.457,95,619,792,0.02,0.03
awr_043406,2019-07-24T10:40:11.467000,35.95025,-117.69009,4.227,0.471,7,33,40,0.02,0.02
awr_043407,2019-07-24T10:41:04.017000,35.67966,-117.41328,6.116,0.516,56,249,401,0.02,0.03
awr_043408,2019-07-24T10:41:41.809000,35.68925,-117.52413,10.389,0.394,18,43,87,0.02,0.03
awr_043409,2019-07-24T10:42:01.184000,35.67412,-117.52091,9.074,0.805,49,283,217,0.02,0.05
awr_043410,2019-07-24T10:43:04.888000,35.68057,-117.46689,9.248,0.646,11,58,85,0.04,0.09
awr_043411,2019-07-24T10:43:59.389000,35.74855,-117.56438,11.015,0.224,1,1,6,0.01,0.06
awr_043412,2019-07-24T10:45:53.744000,35.88876,-117.69147,10.872,0.422,8,29,30,0.01,0.01
awr_043413,2019-07-24T10:47:54.523000,35.59803,-117.43448,4.169,1.269,3,11,22,0.01,0.01
awr_043414,2019-07-24T10:49:13.712000,35.90847,-117.73107,5.54,1.315,16,93,133,0.04,0.05
awr_043415,2019-07-24T10:52:13.607000,35.94536,-117.37931,5.074,0.477,23,83,127,0.01,0.02
awr_043416,2019-07-24T10:52:30.255000,35.6448,-117.44147,4.961,0.406,1,1,5,0.0,0.0
awr_043417,2019-07-24T10:52:41.133000,35.92462,-117.69547,5.428,0.198,4,13,13,0.04,0.03
awr_043418,2019-07-24T10:55:16.901000,35.93227,-117.7002,5.697,0.397,37,115,199,0.02,0.03
awr_043419,2019-07-24T10:57:07.868000,35.59054,-117.37072,6.888,0.914,29,128,146,0.03,0.05
awr_043420,2019-07-24T10:57:27.564000,35.93321,-117.66051,5.007,0.168,24,84,144,0.02,0.01
awr_043421,2019-07-24T10:58:41.158000,35.73918,-117.55984,11.231,0.941,17,101,151,0.01,0.02
awr_043422,2019-07-24T10:58:57.456000,35.96529,-117.68866,4.519,0.794,35,212,380,0.02,0.02
awr_043423,2019-07-24T11:00:15.536000,35.92426,-117.71551,7.77,1.412,23,168,178,0.02,0.02
awr_043424,2019-07-24T11:00:45.915000,36.1375,-117.85364,3.782,0.49,17,48,66,0.04,0.02
awr_043425,2019-07-24T11:01:04.744000,35.96496,-117.6886,4.502,0.855,31,209,355,0.04,0.01
awr_043426,2019-07-24T11:01:19.165000,35.66348,-117.4592,12.098,0.742,6,16,39,0.01,0.02
awr_043427,2019-07-24T11:01:58.870000,36.08171,-117.83621,3.536,0.792,53,187,339,0.03,0.01
awr_043428,2019-07-24T11:02:29.772000,35.96483,-117.68817,4.501,0.052,16,65,88,0.04,0.01
awr_043429,2019-07-24T11:02:43.672000,36.08523,-117.83182,3.213,-0.07,3,10,18,0.05,0.0
awr_043430,2019-07-24T11:03:18.596000,35.81003,-117.61395,5.63,0.719,4,14,13,0.03,0.08
awr_043431,2019-07-24T11:03:55.933000,35.6046,-117.4817,6.765,0.577,7,21,51,0.01,0.02
awr_043432,2019-07-24T11:04:06.785000,35.64256,-117.46541,7.953,0.674,1,2,6,0.0,0.01
awr_043433,2019-07-24T11:05:14.339000,35.87096,-117.68397,9.292,0.959,31,180,169,0.02,0.02
awr_043434,2019-07-24T11:07:06.130000,35.73831,-117.5587,10.949,0.506,25,113,131,0.02,0.02
awr_043435,2019-07-24T11:08:10.500000,35.91387,-117.69667,5.812,0.849,72,382,501,0.03,0.02
awr_043436,2019-07-24T11:08:27.245000,35.88222,-117.69039,10.949,0.534,23,60,193,0.01,0.01
awr_043437,2019-07-24T11:09:55.928000,35.78182,-117.59135,7.806,0.322,9,39,43,0.02,0.02
awr_043438,2019-07-24T11:10:43.744000,35.71855,-117.54567,6.856,0.141,6,16,26,0.01,0.04
awr_043439,2019-07-24T11:11:18.291000,35.76994,-117.58184,9.475,0.845,20,94,80,0.01,0.04
awr_043440,2019-07-24T11:12:42.088000,35.67335,-117.58069,9.921,0.216,32,58,216,0.01,0.03
awr_043441,2019-07-24T11:13:05.152000,36.05304,-117.84361,4.021,0.676,62,244,379,0.01,0.01
awr_043442,2019-07-24T11:13:29.460000,36.05441,-117.85734,5.623,-0.107,1,2,4,0.0,0.0
awr_043443,2019-07-24T11:13:51.285000,35.96126,-117.49733,5.864,0.595,30,101,179,0.06,0.04
awr_043444,2019-07-24T11:15:44.243000,35.58326,-117.41445,5.513,1.021,29,160,103,0.02,0.02
awr_043445,2019-07-24T11:18:14.689000,35.87609,-117.66169,13.378,0.314,1,3,3,0.02,0.02
awr_043446,2019-07-24T11:19:00.606000,35.87637,-117.70119,7.277,0.326,3,5,19,0.06,0.02
awr_043447,2019-07-24T11:19:16.358000,35.73275,-117.52916,4.521,0.167,18,39,101,0.02,0.01
awr_043448,2019-07-24T11:20:21.888000,35.70702,-117.56655,6.274,0.597,44,301,265,0.03,0.03
awr_043449,2019-07-24T11:21:25.505000,35.73423,-117.51969,8.199,0.374,1,6,8,0.01,0.02
awr_043450,2019-07-24T11:21:42.757000,36.20812,-117.89072,3.121,0.2,1,3,3,0.01,0.0
awr_043451,2019-07-24T11:22:29.513000,35.96029,-117.36908,4.572,0.37,45,168,162,0.02,0.05
awr_043452,2019-07-24T11:23:14.384000,35.62232,-117.44656,5.747,0.118,3,10,8,0.03,0.02
awr_043453,2019-07-24T11:24:00.536000,36.12195,-117.83223,4.396,0.444,64,259,406,0.03,0.02
awr_043454,2019-07-24T11:24:58.070000,35.63897,-117.58061,11.815,0.27,20,51,87,0.03,0.04
awr_043455,2019-07-24T11:25:16.252000,35.90078,-117.68332,10.687,0.127,4,12,18,0.01,0.01
awr_043456,2019-07-24T11:25:33.165000,36.13142,-117.85807,4.816,-0.016,6,18,28,0.02,0.01
awr_043457,2019-07-24T11:25:50.249000,35.6523,-117.44332,5.813,0.023,3,10,13,0.04,0.04
awr_043458,2019-07-24T11:26:03.595000,36.1148,-117.87988,5.699,0.171,6,13,27,0.01,0.02
awr_043459,2019-07-24T11:26:29.278000,35.66522,-117.42614,4.969,0.401,2,4,8,0.05,0.04
awr_043460,2019-07-24T11:27:10.336000,35.79646,-117.61074,11.75,0.913,20,98,146,0.02,0.01
awr_043461,2019-07-24T11:28:10.113000,35.66502,-117.52039,9.016,0.34,13,30,69,0.01,0.05
awr_043462,2019-07-24T11:29:11.445000,35.59581,-117.60707,6.112,0.298,1,1,6,0.0,0.01
awr_043463,2019-07-24T11:29:23.086000,35.64605,-117.42881,8.936,0.58,12,52,47,0.03,0.02
awr_043464,2019-07-24T11:30:32.958000,35.75075,-117.55595,11.55,0.886,20,127,110,0.02,0.03
awr_043465,2019-07-24T11:30:54.571000,35.92076,-117.71433,6.162,0.632,39,180,212,0.02,0.03
awr_043466,2019-07-24T11:31:08.240000,36.09742,-117.82397,3.786,0.532,20,58,111,0.05,0.02
awr_043467,2019-07-24T11:33:06.716000,36.07724,-117.83192,2.791,0.254,1,6,9,0.0,0.0
awr_043468,2019-07-24T11:33:17.939000,36.1005,-117.8632,5.188,0.583,14,38,86,0.02,0.02
awr_043469,2019-07-24T11:36:54.712000,35.6877,-117.4757,11.62,-0.022,2,7,7,0.01,0.01
awr_043470,2019-07-24T11:37:12.617000,35.80336,-117.62001,8.67,1.215,49,433,429,0.02,0.03
awr_043471,2019-07-24T11:39:15.675000,35.97603,-117.6615,4.736,0.601,55,217,410,0.03,0.02
awr_043472,2019-07-24T11:40:38.842000,36.17949,-117.83608,2.834,0.758,3,19,23,0.01,0.02
awr_043473,2019-07-24T11:40:49.019000,35.92027,-117.71629,6.101,0.491,30,111,152,0.02,0.03
awr_043474,2019-07-24T11:41:10.181000,36.07328,-117.83179,2.934,0.44,2,7,7,0.01,0.03
awr_043475,2019-07-24T11:41:41.930000,36.1004,-117.86289,5.091,0.736,14,26,83,0.04,0.04
awr_043476,2019-07-24T11:42:43.467000,35.78754,-117.59769,9.417,0.597,5,24,12,0.01,0.02
awr_043477,2019-07-24T11:43:14.783000,35.33644,-117.92594,8.201,0.453,2,5,9,0.01,0.02
awr_043478,2019-07-24T11:44:04.134000,35.59205,-117.42678,7.047,2.504,41,290,202,0.02,0.03
awr_043479,2019-07-24T11:46:00.681000,35.94005,-117.70076,5.581,0.228,43,164,185,0.02,0.04
awr_043480,2019-07-24T11:46:32.086000,35.64457,-117.44094,5.179,0.388,2,5,7,0.02,0.01
awr_043481,2019-07-24T11:47:03.139000,36.11507,-117.83892,3.7,1.217,48,248,350,0.03,0.02
awr_043482,2019-07-24T11:47:37.290000,35.87488,-117.67257,10.026,0.728,11,42,101,0.02,0.01
awr_043483,2019-07-24T11:47:50.733000,35.77564,-117.60331,12.02,0.424,1,1,5,0.0,0.01
awr_043484,2019-07-24T11:48:06.758000,35.70134,-117.50323,11.707,0.32,6,15,30,0.01,0.01
awr_043485,2019-07-24T11:48:40.283000,35.88456,-117.7002,9.877,0.4,6,13,25,0.01,0.02
awr_043486,2019-07-24T11:49:17.223000,35.69085,-117.59481,7.461,0.588,28,102,188,0.01,0.03
awr_043487,2019-07-24T11:49:50.781000,35.88552,-117.6799,8.074,0.168,34,124,150,0.01,0.02
awr_043488,2019-07-24T11:50:03.841000,35.65957,-117.48034,5.211,1.476,22,104,64,0.06,0.11
awr_043489,2019-07-24T11:50:30.824000,35.60081,-117.59839,7.459,0.673,42,93,315,0.04,0.03
awr_043490,2019-07-24T11:51:15.974000,35.68297,-117.48336,8.945,0.449,17,78,56,0.01,0.02
awr_043491,2019-07-24T11:51:33.619000,35.66033,-117.4831,6.686,0.424,21,103,59,0.06,0.09
awr_043492,2019-07-24T11:51:57.746000,35.76019,-117.57017,10.072,0.815,16,56,121,0.03,0.02
awr_043493,2019-07-24T11:53:11.073000,35.93344,-117.66051,5.018,-0.033,19,81,106,0.01,0.01
awr_043494,2019-07-24T11:53:39.266000,35.54634,-117.30988,7.363,1.074,6,19,27,0.03,0.03
awr_043495,2019-07-24T11:55:02.087000,35.6192,-117.45877,10.065,0.994,29,108,129,0.01,0.05
awr_043496,2019-07-24T11:57:10.722000,35.9073,-117.64656,4.994,0.033,1,3,4,0.01,0.0
awr_043497,2019-07-24T11:57:40.776000,35.64404,-117.44129,5.135,0.611,10,41,85,0.01,0.01
awr_043498,2019-07-24T11:59:36.720000,35.73228,-117.52682,7.963,0.784,22,101,108,0.02,0.02
awr_043499,2019-07-24T11:59:53.488000,36.10127,-117.86247,4.684,0.727,17,48,85,0.01,0.01
awr_043500,2019-07-24T12:00:05.884000,36.10127,-117.86262,4.685,0.671,27,81,161,0.03,0.02
awr_043501,2019-07-24T12:01:15.652000,35.64194,-117.43867,4.822,0.342,4,19,27,0.1,0.06
awr_043502,2019-07-24T12:01:31.403000,35.77185,-117.57439,12.15,0.808,3,18,9,0.01,0.03
awr_043503,2019-07-24T12:02:14.501000,36.12765,-117.83869,4.579,-0.07,1,2,4,0.03,0.04
awr_043504,2019-07-24T12:03:22.911000,35.92411,-117.67262,5.114,-0.018,34,139,155,0.01,0.02
awr_043505,2019-07-24T12:03:54.807000,35.82639,-117.6288,13.178,2.143,9,59,73,0.01,0.01
awr_043506,2019-07-24T12:05:20.028000,35.62087,-117.44838,5.584,0.212,12,42,47,0.02,0.03
awr_043507,2019-07-24T12:05:29.555000,35.62058,-117.44896,5.535,0.356,13,49,43,0.05,0.05
awr_043508,2019-07-24T12:06:29.833000,35.66992,-117.47926,5.466,0.287,3,8,10,0.01,0.02
awr_043509,2019-07-24T12:06:40.458000,35.8674,-117.67009,11.348,0.26,4,7,19,0.01,0.01
awr_043510,2019-07-24T12:08:19.515000,36.10109,-117.86255,4.699,0.613,43,133,235,0.04,0.02
awr_043511,2019-07-24T12:09:05.679000,35.88194,-117.69137,10.904,0.371,3,5,14,0.01,0.01
awr_043512,2019-07-24T12:09:21.356000,35.85857,-117.68047,7.177,0.297,3,16,20,0.01,0.01
awr_043513,2019-07-24T12:10:12.628000,36.09853,-117.8189,2.706,0.029,3,6,20,0.01,0.01
awr_043514,2019-07-24T12:10:27.367000,35.70537,-117.50356,5.384,0.599,1,5,10,0.01,0.01
awr_043515,2019-07-24T12:12:16.260000,35.71211,-117.4956,7.655,0.609,42,216,180,0.02,0.02
awr_043516,2019-07-24T12:12:38.454000,36.04844,-117.72533,2.376,0.319,35,141,167,0.04,0.02
awr_043517,2019-07-24T12:12:56.975000,35.90288,-117.70408,7.923,0.461,25,108,289,0.01,0.02
awr_043518,2019-07-24T12:13:29.065000,36.08021,-117.84644,4.106,0.076,1,2,4,0.01,0.01
awr_043519,2019-07-24T12:13:54.466000,35.67231,-117.47015,6.049,0.407,8,28,42,0.02,0.04
awr_043520,2019-07-24T12:15:57.312000,35.74585,-117.55494,5.456,-0.083,1,1,5,0.05,0.01
awr_043521,2019-07-24T12:16:18.483000,35.68055,-117.53355,7.551,0.315,1,4,3,0.01,0.0
awr_043522,2019-07-24T12:16:27.932000,35.82597,-117.63615,13.445,0.414,1,2,4,0.0,0.0
awr_043523,2019-07-24T12:16:49.407000,35.8068,-117.60761,11.913,0.344,1,0,6,0.0,0.01
awr_043524,2019-07-24T12:17:27.318000,35.91903,-117.92598,3.148,0.483,4,18,25,0.01,0.01
awr_043525,2019-07-24T12:18:29.731000,35.79634,-117.6014,5.924,0.338,9,42,36,0.02,0.02
awr_043526,2019-07-24T12:18:42.116000,35.64043,-117.43943,9.108,0.575,8,15,39,0.02,0.03
awr_043527,2019-07-24T12:19:34.129000,35.59205,-117.37801,8.436,0.562,15,40,84,0.04,0.03
awr_043528,2019-07-24T12:20:05.569000,35.94925,-117.37519,5.192,0.71,89,497,380,0.03,0.04
awr_043529,2019-07-24T12:20:20.969000,35.95029,-117.37458,5.15,0.729,50,202,203,0.03,0.04
awr_043530,2019-07-24T12:21:12.471000,35.67238,-117.47056,5.826,0.416,7,24,48,0.01,0.02
awr_043531,2019-07-24T12:22:09.977000,35.92049,-117.73671,6.826,0.564,25,97,140,0.03,0.05
awr_043532,2019-07-24T12:23:18.108000,35.93881,-117.69687,5.516,0.6,82,524,646,0.03,0.02
awr_043533,2019-07-24T12:24:01.633000,35.68974,-117.51134,9.429,0.468,14,50,49,0.01,0.02
awr_043534,2019-07-24T12:24:53.417000,35.88406,-117.69207,5.488,0.306,23,194,146,0.02,0.02
awr_043535,2019-07-24T12:25:22.211000,35.90545,-117.71091,4.988,0.302,6,15,43,0.02,0.02
awr_043536,2019-07-24T12:27:19.960000,35.64942,-117.44684,9.767,0.222,4,10,20,0.01,0.01
awr_043537,2019-07-24T12:29:09.645000,35.59209,-117.60026,7.064,0.432,6,17,24,0.04,0.05
awr_043538,2019-07-24T12:29:34.008000,35.88611,-117.68727,10.568,1.303,32,183,274,0.01,0.01
awr_043539,2019-07-24T12:29:52.709000,35.70074,-117.58509,7.353,0.194,30,83,181,0.02,0.02
awr_043540,2019-07-24T12:31:31.882000,35.6446,-117.44102,4.966,1.472,6,13,48,0.02,0.03
awr_043541,2019-07-24T12:32:24.253000,36.12946,-117.86093,4.921,0.988,15,79,68,0.02,0.02
awr_043542,2019-07-24T12:32:38.189000,35.91113,-117.7262,5.992,0.679,12,27,76,0.03,0.03
awr_043543,2019-07-24T12:33:06.479000,35.92984,-117.71628,7.821,0.567,24,118,158,0.01,0.01
awr_043544,2019-07-24T12:33:22.085000,35.78562,-117.58026,7.03,1.274,3,17,30,0.01,0.01
awr_043545,2019-07-24T12:34:49.768000,35.67086,-117.50115,12.545,1.289,21,148,106,0.02,0.03
awr_043546,2019-07-24T12:36:13.991000,35.71135,-117.505,8.944,1.092,12,55,32,0.01,0.01
awr_043547,2019-07-24T12:36:40.432000,35.92593,-117.65015,5.193,0.72,57,313,426,0.02,0.03
awr_043548,2019-07-24T12:37:12.641000,35.92583,-117.6503,5.171,-0.076,18,54,74,0.01,0.01
awr_043549,2019-07-24T12:37:15.243000,35.59238,-117.38587,5.942,0.266,2,9,7,0.02,0.01
awr_043550,2019-07-24T12:39:06.014000,35.58175,-117.41846,5.656,1.127,23,129,143,0.02,0.02
awr_043551,2019-07-24T12:39:17.860000,35.96587,-117.68889,4.589,0.783,25,117,268,0.01,0.01
awr_043552,2019-07-24T12:41:19.179000,36.02295,-117.36447,4.671,1.037,5,22,20,0.02,0.07
awr_043553,2019-07-24T12:41:31.643000,36.08435,-117.8364,3.493,1.106,3,6,12,0.01,0.01
awr_043554,2019-07-24T12:41:35.723000,35.92745,-117.71843,5.487,0.623,4,8,16,0.12,0.05
awr_043555,2019-07-24T12:42:21.531000,35.55627,-117.39401,4.998,0.96,36,114,189,0.02,0.04
awr_043556,2019-07-24T12:42:53.142000,35.64476,-117.44124,4.926,0.507,10,32,75,0.01,0.01
awr_043557,2019-07-24T12:43:13.481000,35.97249,-117.71276,5.013,0.577,4,15,20,0.01,0.01
awr_043558,2019-07-24T12:43:29.046000,35.90481,-117.68445,4.994,1.113,14,66,79,0.05,0.03
awr_043559,2019-07-24T12:44:00.075000,35.94945,-117.37442,5.331,0.061,3,3,16,0.01,0.01
awr_043560,2019-07-24T12:44:52.329000,35.66561,-117.47788,7.163,0.717,6,13,27,0.02,0.03
awr_043561,2019-07-24T12:45:46.765000,35.90325,-117.70681,7.884,-0.087,4,8,30,0.01,0.01
awr_043562,2019-07-24T12:46:38.806000,35.59522,-117.47964,6.735,0.128,1,2,5,0.01,0.01
awr_043563,2019-07-24T12:48:42.819000,36.11311,-117.8734,5.323,1.77,20,100,144,0.02,0.03
awr_043564,2019-07-24T12:52:17.755000,35.59568,-117.39426,7.657,0.759,9,24,45,0.04,0.04
awr_043565,2019-07-24T12:52:49.660000,35.61603,-117.44438,4.807,0.348,16,89,120,0.01,0.01
awr_043566,2019-07-24T12:53:23.597000,35.61624,-117.4445,4.819,0.56,15,91,141,0.02,0.02
awr_043567,2019-07-24T12:53:58.342000,35.61641,-117.44448,4.816,0.527,15,80,117,0.01,0.01
awr_043568,2019-07-24T12:54:33.109000,35.92488,-117.70997,5.671,1.451,76,434,588,0.03,0.03
awr_043569,2019-07-24T12:55:33.594000,35.90314,-117.71742,10.752,0.251,11,27,44,0.01,0.01
awr_043570,2019-07-24T12:57:18.954000,35.63019,-117.57632,10.193,1.152,40,191,204,0.02,0.02
awr_043571,2019-07-24T12:58:07.800000,35.74887,-117.55787,13.378,0.849,1,3,7,0.01,0.04
awr_043572,2019-07-24T12:59:03.684000,35.9038,-117.67536,5.851,0.294,20,52,113,0.01,0.03
awr_043573,2019-07-24T12:59:09.530000,36.10578,-117.82115,3.884,0.393,51,180,191,0.01,0.01
awr_043574,2019-07-24T12:59:12.537000,35.71279,-117.53317,5.764,0.838,8,18,43,0.01,0.01
awr_043575,2019-07-24T12:59:17.073000,35.63907,-117.58778,10.68,1.493,76,400,450,0.03,0.03
awr_043576,2019-07-24T13:00:02.334000,36.05029,-117.84526,4.182,0.431,48,134,324,0.03,0.01
awr_043577,2019-07-24T13:02:55.826000,35.79662,-117.61976,12.16,1.061,18,63,98,0.02,0.02
awr_043578,2019-07-24T13:03:24.828000,35.92601,-117.65036,5.224,0.112,30,83,141,0.01,0.01
awr_043579,2019-07-24T13:03:50.778000,35.79638,-117.6017,5.925,0.171,9,23,38,0.01,0.02
awr_043580,2019-07-24T13:04:03.316000,35.59984,-117.43369,9.965,0.747,12,49,60,0.02,0.01
awr_043581,2019-07-24T13:04:59.383000,35.91304,-117.73524,5.442,0.852,14,60,109,0.02,0.02
awr_043582,2019-07-24T13:05:02.042000,35.74313,-117.56024,11.397,0.902,1,1,7,0.0,0.01
awr_043583,2019-07-24T13:06:43.189000,35.92457,-117.70858,5.974,0.022,20,46,85,0.02,0.02
awr_043584,2019-07-24T13:07:00.674000,35.62174,-117.41777,6.42,0.107,2,2,10,0.01,0.01
awr_043585,2019-07-24T13:11:13.832000,35.61507,-117.58153,9.107,1.468,40,224,236,0.02,0.02
