#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName | EventType
2016p878200|2016-11-20T22:25:14|-41.690|174.154|15.1|GNS|GNS|GNS|2016p878200|M|2.4|GNS|5 km east of Seddon|unknown
2016p878204|2016-11-20T22:27:21|-41.683|174.121|14.8|GNS|GNS|GNS|2016p878204|M|2.1|GNS|Within 5 km of Seddon|unknown
2016p878223|2016-11-20T22:37:19|-42.433|173.576|19.1|GNS|GNS|GNS|2016p878223|M|2.8|GNS|5 km south-west of Kaikoura|unknown
2016p878226|2016-11-20T22:39:10|-42.656|172.806|15.8|GNS|GNS|GNS|2016p878226|M|2.5|GNS|10 km north of Culverden|unknown
2016p878250|2016-11-20T22:51:48|-41.676|174.443|17.7|GNS|GNS|GNS|2016p878250|M|2.1|GNS|30 km east of Seddon|unknown
2016p878253|2016-11-20T22:53:45|-42.555|173.293|21.9|GNS|GNS|GNS|2016p878253|M|2.8|GNS|25 km north of Cheviot|unknown
2016p878261|2016-11-20T22:57:43|-41.813|174.176|9.9|GNS|GNS|GNS|2016p878261|M|2.0|GNS|15 km south-east of Seddon|unknown
2016p878263|2016-11-20T22:59:00|-41.847|174.016|19.5|GNS|GNS|GNS|2016p878263|M|1.9|GNS|20 km south of Seddon|unknown
2016p878266|2016-11-20T23:00:42|-41.742|174.180|11.1|GNS|GNS|GNS|2016p878266|M|1.8|GNS|10 km south-east of Seddon|unknown
2016p878273|2016-11-20T23:03:56|-42.705|172.867|26.1|GNS|GNS|GNS|2016p878273|M|2.7|GNS|5 km north of Culverden|unknown
2016p878291|2016-11-20T23:13:42|-42.610|173.685|9.7|GNS|GNS|GNS|2016p878291|M|2.8|GNS|20 km south of Kaikoura|unknown
2016p878300|2016-11-20T23:18:45|-42.467|173.345|28.4|GNS|GNS|GNS|2016p878300|M|2.7|GNS|25 km west of Kaikoura|unknown
2016p878315|2016-11-20T23:26:31|-42.222|173.579|25.2|GNS|GNS|GNS|2016p878315|M|2.9|GNS|20 km north-west of Kaikoura|unknown
2016p878321|2016-11-20T23:29:57|-41.965|173.713|18.6|GNS|GNS|GNS|2016p878321|M|2.3|GNS|40 km south-west of Seddon|unknown
2016p878330|2016-11-20T23:34:23|-42.608|172.971|7.1|GNS|GNS|GNS|2016p878330|M|3.2|GNS|15 km south-east of Hanmer Springs|earthquake
2016p878342|2016-11-20T23:41:00|-42.156|173.508|10.2|GNS|GNS|GNS|2016p878342|M|2.2|GNS|30 km north-west of Kaikoura|unknown
2016p878350|2016-11-20T23:44:54|-42.479|174.006|54.7|GNS|GNS|GNS|2016p878350|M|2.7|GNS|25 km east of Kaikoura|unknown
2016p878355|2016-11-20T23:47:45|-42.579|173.358|36.4|GNS|GNS|GNS|2016p878355|M|2.7|GNS|25 km north of Cheviot|unknown
2016p878360|2016-11-20T23:50:21|-42.009|173.917|20.9|GNS|GNS|GNS|2016p878360|M|2.7|GNS|35 km south of Seddon|unknown
2016p878362|2016-11-20T23:51:07|-42.358|173.800|24.2|GNS|GNS|GNS|2016p878362|M|2.8|GNS|10 km north-east of Kaikoura|unknown
2016p878366|2016-11-20T23:54:13|-42.508|173.406|11.1|GNS|GNS|GNS|2016p878366|M|2.9|GNS|25 km south-west of Kaikoura|earthquake
2016p878367|2016-11-20T23:55:15|-42.397|173.507|5.0|GNS|GNS|GNS|2016p878367|M|3.0|GNS|10 km west of Kaikoura|earthquake
2016p878373|2016-11-20T23:57:28|-42.340|173.416|10.2|GNS|GNS|GNS|2016p878373|M|2.4|GNS|20 km west of Kaikoura|unknown
2016p878395|2016-11-21T00:09:05|-41.721|174.248|6.6|GNS|GNS|GNS|2016p878395|M|2.0|GNS|15 km east of Seddon|unknown
2016p878398|2016-11-21T00:10:28|-42.541|173.358|35.9|GNS|GNS|GNS|2016p878398|M|2.6|GNS|30 km south-west of Kaikoura|unknown
2016p878404|2016-11-21T00:14:08|-42.146|173.784|19.1|GNS|GNS|GNS|2016p878404|M|2.4|GNS|25 km north of Kaikoura|unknown
2016p878413|2016-11-21T00:18:50|-41.810|174.158|20.9|GNS|GNS|GNS|2016p878413|M|1.9|GNS|15 km south-east of Seddon|unknown
2016p878414|2016-11-21T00:19:22|-42.236|173.850|27.0|GNS|GNS|GNS|2016p878414|M|2.1|GNS|20 km north-east of Kaikoura|unknown
2016p878420|2016-11-21T00:22:17|-41.727|174.266|6.2|GNS|GNS|GNS|2016p878420|M|2.2|GNS|15 km east of Seddon|unknown
2016p878437|2016-11-21T00:31:28|-42.345|173.478|28.9|GNS|GNS|GNS|2016p878437|M|2.6|GNS|15 km west of Kaikoura|unknown
2016p878444|2016-11-21T00:35:09|-41.760|174.017|16.7|GNS|GNS|GNS|2016p878444|M|1.8|GNS|10 km south-west of Seddon|unknown
2016p878447|2016-11-21T00:36:47|-42.002|173.657|20.9|GNS|GNS|GNS|2016p878447|M|2.2|GNS|40 km north of Kaikoura|unknown
2016p878463|2016-11-21T00:45:18|-42.355|173.504|5.0|GNS|GNS|GNS|2016p878463|M|3.0|GNS|15 km west of Kaikoura|earthquake
2016p878469|2016-11-21T00:48:46|-42.258|173.567|28.0|GNS|GNS|GNS|2016p878469|M|2.5|GNS|15 km north-west of Kaikoura|unknown
2016p878474|2016-11-21T00:51:18|-41.704|174.291|7.1|GNS|GNS|GNS|2016p878474|M|1.9|GNS|15 km east of Seddon|unknown
2016p878476|2016-11-21T00:52:30|-42.150|173.795|5.0|GNS|GNS|GNS|2016p878476|M|2.3|GNS|25 km north of Kaikoura|earthquake
2016p878495|2016-11-21T01:02:30|-42.012|173.842|14.8|GNS|GNS|GNS|2016p878495|M|2.7|GNS|40 km south-west of Seddon|unknown
2016p878504|2016-11-21T01:06:59|-42.338|174.016|31.7|GNS|GNS|GNS|2016p878504|M|2.9|GNS|25 km east of Kaikoura|unknown
2016p878521|2016-11-21T01:16:29|-42.321|173.900|23.3|GNS|GNS|GNS|2016p878521|M|2.2|GNS|20 km north-east of Kaikoura|unknown
2016p878525|2016-11-21T01:18:31|-42.179|174.015|54.7|GNS|GNS|GNS|2016p878525|M|2.6|GNS|35 km north-east of Kaikoura|unknown
2016p878533|2016-11-21T01:22:32|-42.558|173.199|25.2|GNS|GNS|GNS|2016p878533|M|2.6|GNS|25 km north of Cheviot|unknown
2016p878536|2016-11-21T01:24:27|-41.762|174.177|10.2|GNS|GNS|GNS|2016p878536|M|2.1|GNS|10 km south-east of Seddon|unknown
2016p878544|2016-11-21T01:28:29|-42.187|173.814|5.0|GNS|GNS|GNS|2016p878544|M|3.2|GNS|25 km north-east of Kaikoura|earthquake
2016p878552|2016-11-21T01:32:37|-42.691|172.762|7.1|GNS|GNS|GNS|2016p878552|M|3.0|GNS|10 km north-west of Culverden|earthquake
2016p878557|2016-11-21T01:35:36|-42.036|173.757|23.3|GNS|GNS|GNS|2016p878557|M|2.5|GNS|40 km north of Kaikoura|unknown
2016p878571|2016-11-21T01:42:54|-41.912|174.173|5.5|GNS|GNS|GNS|2016p878571|M|2.3|GNS|25 km south of Seddon|unknown
2016p878574|2016-11-21T01:44:14|-41.868|174.112|22.8|GNS|GNS|GNS|2016p878574|M|2.3|GNS|20 km south of Seddon|unknown
2016p878594|2016-11-21T01:55:01|-42.346|173.429|5.9|GNS|GNS|GNS|2016p878594|M|3.2|GNS|20 km west of Kaikoura|earthquake
2016p878598|2016-11-21T01:57:22|-41.750|174.104|12.8|GNS|GNS|GNS|2016p878598|M|3.9|GNS|5 km south of Seddon|earthquake
2016p878606|2016-11-21T02:01:38|-41.769|174.312|22.3|GNS|GNS|GNS|2016p878606|M|2.0|GNS|20 km south-east of Seddon|unknown
2016p878607|2016-11-21T02:02:16|-42.374|173.835|26.6|GNS|GNS|GNS|2016p878607|M|2.4|GNS|10 km east of Kaikoura|unknown
2016p878611|2016-11-21T02:04:13|-41.839|174.240|13.4|GNS|GNS|GNS|2016p878611|M|2.8|GNS|20 km south-east of Seddon|unknown
2016p878614|2016-11-21T02:05:44|-42.439|173.194|5.0|GNS|GNS|GNS|2016p878614|M|3.4|GNS|30 km east of Hanmer Springs|earthquake
2016p878623|2016-11-21T02:10:43|-41.738|174.280|16.7|GNS|GNS|GNS|2016p878623|M|2.6|GNS|15 km south-east of Seddon|unknown
2016p878637|2016-11-21T02:17:58|-41.891|174.263|14.8|GNS|GNS|GNS|2016p878637|M|2.9|GNS|25 km south-east of Seddon|unknown
2016p878657|2016-11-21T02:28:42|-42.185|173.697|25.2|GNS|GNS|GNS|2016p878657|M|2.7|GNS|20 km north of Kaikoura|unknown
2016p878661|2016-11-21T02:30:56|-42.271|173.592|5.0|GNS|GNS|GNS|2016p878661|M|3.1|GNS|15 km north-west of Kaikoura|earthquake
2016p878662|2016-11-21T02:31:35|-41.812|174.080|7.8|GNS|GNS|GNS|2016p878662|M|2.8|GNS|15 km south of Seddon|earthquake
2016p878668|2016-11-21T02:34:42|-42.339|173.841|28.0|GNS|GNS|GNS|2016p878668|M|2.6|GNS|10 km north-east of Kaikoura|unknown
2016p878676|2016-11-21T02:39:04|-41.760|174.134|6.6|GNS|GNS|GNS|2016p878676|M|2.0|GNS|10 km south-east of Seddon|unknown
2016p878679|2016-11-21T02:40:23|-41.763|174.254|10.4|GNS|GNS|GNS|2016p878679|M|2.2|GNS|15 km south-east of Seddon|unknown
2016p878681|2016-11-21T02:41:21|-41.886|173.787|20.9|GNS|GNS|GNS|2016p878681|M|2.4|GNS|30 km south-west of Seddon|unknown
2016p878688|2016-11-21T02:45:25|-42.446|173.890|12.0|GNS|GNS|GNS|2016p878688|M|3.0|GNS|15 km east of Kaikoura|earthquake
2016p878692|2016-11-21T02:47:09|-41.664|174.238|10.8|GNS|GNS|GNS|2016p878692|M|4.1|GNS|10 km east of Seddon|earthquake
2016p878695|2016-11-21T02:49:13|-42.630|172.885|5.0|GNS|GNS|GNS|2016p878695|M|3.0|GNS|10 km south of Hanmer Springs|earthquake
2016p878703|2016-11-21T02:52:57|-41.707|174.173|10.9|GNS|GNS|GNS|2016p878703|M|2.5|GNS|5 km south-east of Seddon|unknown
2016p878709|2016-11-21T02:56:21|-41.759|174.212|17.4|GNS|GNS|GNS|2016p878709|M|2.1|GNS|15 km south-east of Seddon|unknown
2016p878711|2016-11-21T02:57:39|-42.179|173.722|25.2|GNS|GNS|GNS|2016p878711|M|2.1|GNS|20 km north of Kaikoura|unknown
2016p878725|2016-11-21T03:04:41|-41.699|174.273|14.1|GNS|GNS|GNS|2016p878725|M|2.0|GNS|15 km east of Seddon|unknown
2016p878734|2016-11-21T03:09:41|-41.691|174.287|12.7|GNS|GNS|GNS|2016p878734|M|1.8|GNS|15 km east of Seddon|unknown
2016p878751|2016-11-21T03:18:42|-42.104|173.778|27.0|GNS|GNS|GNS|2016p878751|M|2.7|GNS|30 km north of Kaikoura|unknown
2016p878752|2016-11-21T03:19:30|-42.552|173.225|31.7|GNS|GNS|GNS|2016p878752|M|2.9|GNS|30 km north of Cheviot|unknown
2016p878763|2016-11-21T03:24:59|-42.270|174.038|59.4|GNS|GNS|GNS|2016p878763|M|2.4|GNS|30 km north-east of Kaikoura|unknown
2016p878773|2016-11-21T03:30:36|-42.649|172.795|12.0|GNS|GNS|GNS|2016p878773|M|2.5|GNS|10 km south of Hanmer Springs|unknown
2016p878790|2016-11-21T03:39:22|-42.029|173.727|30.8|GNS|GNS|GNS|2016p878790|M|2.8|GNS|40 km north of Kaikoura|unknown
2016p878799|2016-11-21T03:44:32|-42.438|174.019|29.8|GNS|GNS|GNS|2016p878799|M|2.7|GNS|25 km east of Kaikoura|unknown
2016p878807|2016-11-21T03:48:50|-41.982|173.999|10.2|GNS|GNS|GNS|2016p878807|M|3.8|GNS|35 km south of Seddon|earthquake
2016p878816|2016-11-21T03:53:11|-42.520|173.076|4.0|GNS|GNS|GNS|2016p878816|M|2.9|GNS|20 km east of Hanmer Springs|earthquake
2016p878835|2016-11-21T04:03:23|-42.226|173.735|12.0|GNS|GNS|GNS|2016p878835|M|3.2|GNS|15 km north of Kaikoura|earthquake
2016p878840|2016-11-21T04:06:16|-42.025|173.765|22.8|GNS|GNS|GNS|2016p878840|M|2.4|GNS|40 km north of Kaikoura|unknown
2016p878845|2016-11-21T04:08:37|-42.056|173.754|19.5|GNS|GNS|GNS|2016p878845|M|2.8|GNS|35 km north of Kaikoura|unknown
2016p878849|2016-11-21T04:10:46|-42.708|172.747|16.7|GNS|GNS|GNS|2016p878849|M|2.8|GNS|10 km north-west of Culverden|unknown
2016p878863|2016-11-21T04:18:29|-41.693|174.141|15.1|GNS|GNS|GNS|2016p878863|M|1.6|GNS|5 km south-east of Seddon|unknown
2016p878872|2016-11-21T04:23:09|-41.769|174.294|10.2|GNS|GNS|GNS|2016p878872|M|2.2|GNS|20 km south-east of Seddon|unknown
2016p878874|2016-11-21T04:24:30|-41.930|174.096|17.7|GNS|GNS|GNS|2016p878874|M|2.7|GNS|25 km south of Seddon|unknown
2016p878878|2016-11-21T04:26:27|-41.600|174.127|28.9|GNS|GNS|GNS|2016p878878|M|2.0|GNS|5 km north-east of Seddon|unknown
2016p878880|2016-11-21T04:27:33|-42.300|173.635|22.3|GNS|GNS|GNS|2016p878880|M|2.4|GNS|10 km north of Kaikoura|unknown
2016p878885|2016-11-21T04:30:01|-41.812|174.086|9.9|GNS|GNS|GNS|2016p878885|M|2.1|GNS|15 km south of Seddon|unknown
2016p878886|2016-11-21T04:30:58|-42.579|173.233|20.5|GNS|GNS|GNS|2016p878886|M|2.6|GNS|25 km north of Cheviot|unknown
2016p878894|2016-11-21T04:34:53|-42.380|173.853|20.5|GNS|GNS|GNS|2016p878894|M|2.5|GNS|10 km east of Kaikoura|unknown
2016p878903|2016-11-21T04:39:47|-41.708|174.179|25.2|GNS|GNS|GNS|2016p878903|M|2.4|GNS|10 km south-east of Seddon|unknown
2016p878910|2016-11-21T04:43:33|-41.785|174.180|10.2|GNS|GNS|GNS|2016p878910|M|2.3|GNS|15 km south-east of Seddon|unknown
2016p878922|2016-11-21T04:49:42|-42.295|173.573|30.8|GNS|GNS|GNS|2016p878922|M|2.8|GNS|10 km north-west of Kaikoura|unknown
2016p878925|2016-11-21T04:51:40|-42.001|173.701|26.1|GNS|GNS|GNS|2016p878925|M|2.6|GNS|40 km north of Kaikoura|unknown
2016p878936|2016-11-21T04:57:13|-42.448|174.017|34.5|GNS|GNS|GNS|2016p878936|M|2.7|GNS|25 km east of Kaikoura|unknown
2016p878941|2016-11-21T05:00:08|-42.440|173.337|15.3|GNS|GNS|GNS|2016p878941|M|2.3|GNS|25 km west of Kaikoura|unknown
2016p878943|2016-11-21T05:01:04|-41.712|174.312|5.2|GNS|GNS|GNS|2016p878943|M|2.4|GNS|20 km east of Seddon|unknown
2016p878948|2016-11-21T05:03:45|-42.415|173.822|31.7|GNS|GNS|GNS|2016p878948|M|2.9|GNS|10 km east of Kaikoura|unknown
2016p878954|2016-11-21T05:06:42|-41.939|174.044|10.1|GNS|GNS|GNS|2016p878954|M|4.6|GNS|25 km south of Seddon|earthquake
2016p878968|2016-11-21T05:14:38|-41.639|174.270|22.8|GNS|GNS|GNS|2016p878968|M|2.1|GNS|15 km east of Seddon|unknown
2016p878982|2016-11-21T05:21:43|-41.609|174.371|12.0|GNS|GNS|GNS|2016p878982|M|3.6|GNS|25 km east of Seddon|earthquake
2016p878987|2016-11-21T05:24:47|-41.788|174.115|8.7|GNS|GNS|GNS|2016p878987|M|3.7|GNS|10 km south of Seddon|earthquake
2016p879007|2016-11-21T05:35:14|-42.281|173.800|28.0|GNS|GNS|GNS|2016p879007|M|2.5|GNS|15 km north-east of Kaikoura|unknown
2016p879010|2016-11-21T05:36:57|-41.692|174.262|9.9|GNS|GNS|GNS|2016p879010|M|2.1|GNS|15 km east of Seddon|unknown
2016p879019|2016-11-21T05:41:52|-41.773|174.231|5.5|GNS|GNS|GNS|2016p879019|M|2.1|GNS|15 km south-east of Seddon|unknown
2016p879023|2016-11-21T05:43:58|-42.508|173.839|35.9|GNS|GNS|GNS|2016p879023|M|2.8|GNS|15 km south-east of Kaikoura|unknown
2016p879029|2016-11-21T05:46:40|-42.520|173.049|26.1|GNS|GNS|GNS|2016p879029|M|2.5|GNS|15 km east of Hanmer Springs|unknown
2016p879044|2016-11-21T05:54:45|-42.594|173.124|20.9|GNS|GNS|GNS|2016p879044|M|2.3|GNS|25 km east of Hanmer Springs|unknown
2016p879051|2016-11-21T05:58:07|-42.514|173.200|21.4|GNS|GNS|GNS|2016p879051|M|2.6|GNS|30 km east of Hanmer Springs|unknown
2016p879057|2016-11-21T06:01:44|-41.708|174.284|7.3|GNS|GNS|GNS|2016p879057|M|2.0|GNS|15 km east of Seddon|unknown
2016p879065|2016-11-21T06:05:56|-41.693|174.299|8.0|GNS|GNS|GNS|2016p879065|M|2.3|GNS|15 km east of Seddon|unknown
2016p879069|2016-11-21T06:08:22|-42.502|172.939|19.1|GNS|GNS|GNS|2016p879069|M|2.8|GNS|5 km east of Hanmer Springs|unknown
2016p879072|2016-11-21T06:09:51|-41.681|174.298|18.8|GNS|GNS|GNS|2016p879072|M|2.4|GNS|15 km east of Seddon|unknown
2016p879077|2016-11-21T06:12:45|-42.308|173.808|25.2|GNS|GNS|GNS|2016p879077|M|2.3|GNS|10 km north-east of Kaikoura|unknown
2016p879083|2016-11-21T06:15:30|-41.842|174.100|10.9|GNS|GNS|GNS|2016p879083|M|2.6|GNS|15 km south of Seddon|unknown
2016p879095|2016-11-21T06:22:07|-42.218|173.760|20.9|GNS|GNS|GNS|2016p879095|M|2.6|GNS|20 km north of Kaikoura|unknown
2016p879120|2016-11-21T06:35:16|-42.730|173.129|5.0|GNS|GNS|GNS|2016p879120|M|3.1|GNS|15 km north-west of Cheviot|earthquake
2016p879123|2016-11-21T06:37:01|-41.624|174.254|27.0|GNS|GNS|GNS|2016p879123|M|1.8|GNS|15 km east of Seddon|unknown
2016p879125|2016-11-21T06:37:50|-42.093|173.761|21.4|GNS|GNS|GNS|2016p879125|M|2.3|GNS|30 km north of Kaikoura|unknown
2016p879129|2016-11-21T06:39:39|-42.165|173.594|21.4|GNS|GNS|GNS|2016p879129|M|2.4|GNS|25 km north of Kaikoura|unknown
2016p879135|2016-11-21T06:43:26|-42.099|173.779|28.4|GNS|GNS|GNS|2016p879135|M|2.4|GNS|30 km north of Kaikoura|unknown
2016p879140|2016-11-21T06:46:00|-41.842|174.049|10.2|GNS|GNS|GNS|2016p879140|M|2.2|GNS|15 km south of Seddon|earthquake
2016p879166|2016-11-21T06:59:56|-41.689|174.099|8.5|GNS|GNS|GNS|2016p879166|M|2.0|GNS|Within 5 km of Seddon|unknown
2016p879171|2016-11-21T07:02:26|-42.541|173.421|22.3|GNS|GNS|GNS|2016p879171|M|2.5|GNS|25 km south-west of Kaikoura|unknown
2016p879174|2016-11-21T07:04:13|-41.892|174.176|20.5|GNS|GNS|GNS|2016p879174|M|2.6|GNS|25 km south of Seddon|unknown
2016p879177|2016-11-21T07:05:36|-41.747|174.241|15.8|GNS|GNS|GNS|2016p879177|M|2.4|GNS|15 km south-east of Seddon|unknown
2016p879181|2016-11-21T07:07:43|-42.278|173.501|20.9|GNS|GNS|GNS|2016p879181|M|2.7|GNS|20 km north-west of Kaikoura|unknown
2016p879195|2016-11-21T07:15:13|-42.426|173.615|5.0|GNS|GNS|GNS|2016p879195|M|3.9|GNS|5 km south-west of Kaikoura|earthquake
2016p879201|2016-11-21T07:17:52|-42.596|173.036|5.0|GNS|GNS|GNS|2016p879201|M|3.5|GNS|15 km south-east of Hanmer Springs|earthquake
2016p879204|2016-11-21T07:20:04|-41.753|174.278|11.6|GNS|GNS|GNS|2016p879204|M|2.1|GNS|15 km south-east of Seddon|unknown
2016p879211|2016-11-21T07:24:09|-41.718|174.097|9.3|GNS|GNS|GNS|2016p879211|M|2.8|GNS|5 km south-east of Seddon|earthquake
2016p879212|2016-11-21T07:24:19|-41.363|174.901|10.2|GNS|GNS|GNS|2016p879212|M|2.5|GNS|10 km south-east of Wellington|unknown
2016p879222|2016-11-21T07:29:34|-42.089|173.966|19.5|GNS|GNS|GNS|2016p879222|M|2.5|GNS|40 km north-east of Kaikoura|unknown
2016p879226|2016-11-21T07:31:42|-41.721|174.270|7.3|GNS|GNS|GNS|2016p879226|M|2.7|GNS|15 km east of Seddon|unknown
2016p879236|2016-11-21T07:37:11|-41.735|174.200|5.2|GNS|GNS|GNS|2016p879236|M|1.9|GNS|10 km south-east of Seddon|unknown
2016p879244|2016-11-21T07:41:44|-41.730|173.564|5.5|GNS|GNS|GNS|2016p879244|M|2.2|GNS|35 km south-west of Blenheim|unknown
2016p879256|2016-11-21T07:47:58|-41.604|174.358|9.5|GNS|GNS|GNS|2016p879256|M|2.2|GNS|25 km east of Seddon|unknown
2016p879262|2016-11-21T07:51:12|-42.028|173.681|21.1|GNS|GNS|GNS|2016p879262|M|3.0|GNS|40 km north of Kaikoura|earthquake
2016p879275|2016-11-21T07:58:28|-41.792|174.191|20.5|GNS|GNS|GNS|2016p879275|M|2.0|GNS|15 km south-east of Seddon|unknown
2016p879285|2016-11-21T08:03:26|-42.303|173.809|29.4|GNS|GNS|GNS|2016p879285|M|2.8|GNS|15 km north-east of Kaikoura|unknown
2016p879287|2016-11-21T08:04:24|-41.786|174.199|19.5|GNS|GNS|GNS|2016p879287|M|2.4|GNS|15 km south-east of Seddon|unknown
2016p879291|2016-11-21T08:06:23|-42.208|174.310|15.3|GNS|GNS|GNS|2016p879291|M|2.1|GNS|55 km east of Kaikoura|unknown
2016p879300|2016-11-21T08:11:26|-41.766|174.242|5.2|GNS|GNS|GNS|2016p879300|M|1.9|GNS|15 km south-east of Seddon|unknown
2016p879304|2016-11-21T08:13:36|-42.260|173.553|5.0|GNS|GNS|GNS|2016p879304|M|3.5|GNS|15 km north-west of Kaikoura|earthquake
2016p879311|2016-11-21T08:17:12|-42.387|173.777|20.5|GNS|GNS|GNS|2016p879311|M|2.3|GNS|5 km east of Kaikoura|unknown
2016p879314|2016-11-21T08:18:30|-41.697|174.249|5.5|GNS|GNS|GNS|2016p879314|M|1.8|GNS|15 km east of Seddon|unknown
2016p879315|2016-11-21T08:19:28|-42.365|173.679|7.6|GNS|GNS|GNS|2016p879315|M|2.7|GNS|Within 5 km of Kaikoura|earthquake
2016p879318|2016-11-21T08:20:51|-41.908|174.101|7.2|GNS|GNS|GNS|2016p879318|M|3.0|GNS|25 km south of Seddon|earthquake
2016p879328|2016-11-21T08:26:25|-41.700|174.218|20.5|GNS|GNS|GNS|2016p879328|M|1.4|GNS|10 km east of Seddon|unknown
2016p879335|2016-11-21T08:29:57|-42.155|173.533|16.2|GNS|GNS|GNS|2016p879335|M|2.4|GNS|25 km north-west of Kaikoura|unknown
2016p879344|2016-11-21T08:34:52|-41.717|174.110|15.1|GNS|GNS|GNS|2016p879344|M|2.2|GNS|5 km south-east of Seddon|unknown
2016p879361|2016-11-21T08:43:49|-42.175|173.880|12.0|GNS|GNS|GNS|2016p879361|M|3.1|GNS|25 km north-east of Kaikoura|earthquake
2016p879387|2016-11-21T08:57:30|-41.647|174.340|14.1|GNS|GNS|GNS|2016p879387|M|2.2|GNS|20 km east of Seddon|unknown
2016p879389|2016-11-21T08:58:48|-42.544|173.639|21.4|GNS|GNS|GNS|2016p879389|M|2.8|GNS|15 km south of Kaikoura|unknown
2016p879392|2016-11-21T09:00:19|-41.746|174.183|10.4|GNS|GNS|GNS|2016p879392|M|2.4|GNS|10 km south-east of Seddon|unknown
2016p879402|2016-11-21T09:05:25|-42.353|173.801|5.9|GNS|GNS|GNS|2016p879402|M|2.5|GNS|10 km north-east of Kaikoura|unknown
2016p879406|2016-11-21T09:08:01|-41.924|174.246|17.7|GNS|GNS|GNS|2016p879406|M|2.5|GNS|30 km south-east of Seddon|unknown
2016p879410|2016-11-21T09:09:39|-41.803|174.208|20.5|GNS|GNS|GNS|2016p879410|M|2.7|GNS|15 km south-east of Seddon|unknown
2016p879413|2016-11-21T09:11:40|-42.027|173.759|21.4|GNS|GNS|GNS|2016p879413|M|2.9|GNS|40 km north of Kaikoura|unknown
2016p879419|2016-11-21T09:14:19|-42.276|173.214|30.3|GNS|GNS|GNS|2016p879419|M|2.6|GNS|40 km west of Kaikoura|unknown
2016p879423|2016-11-21T09:17:02|-42.071|173.733|19.1|GNS|GNS|GNS|2016p879423|M|2.5|GNS|35 km north of Kaikoura|unknown
2016p879435|2016-11-21T09:23:11|-42.019|173.729|25.2|GNS|GNS|GNS|2016p879435|M|2.4|GNS|40 km north of Kaikoura|unknown
2016p879448|2016-11-21T09:30:21|-42.533|173.497|23.3|GNS|GNS|GNS|2016p879448|M|2.7|GNS|20 km south-west of Kaikoura|unknown
2016p879460|2016-11-21T09:36:46|-42.687|172.838|21.4|GNS|GNS|GNS|2016p879460|M|2.7|GNS|10 km north of Culverden|unknown
2016p879473|2016-11-21T09:43:18|-42.414|174.041|5.9|GNS|GNS|GNS|2016p879473|M|2.6|GNS|25 km east of Kaikoura|unknown
2016p879491|2016-11-21T09:52:35|-42.694|173.697|23.8|GNS|GNS|GNS|2016p879491|M|2.8|GNS|30 km south of Kaikoura|unknown
2016p879498|2016-11-21T09:56:49|-41.717|174.226|5.0|GNS|GNS|GNS|2016p879498|M|2.2|GNS|10 km east of Seddon|earthquake
2016p879499|2016-11-21T09:57:28|-41.821|174.225|5.3|GNS|GNS|GNS|2016p879499|M|4.1|GNS|20 km south-east of Seddon|earthquake
2016p879516|2016-11-21T10:06:07|-41.760|174.227|15.8|GNS|GNS|GNS|2016p879516|M|2.5|GNS|15 km south-east of Seddon|unknown
2016p879523|2016-11-21T10:10:00|-42.472|173.964|12.0|GNS|GNS|GNS|2016p879523|M|2.8|GNS|20 km east of Kaikoura|earthquake
2016p879529|2016-11-21T10:13:14|-41.841|174.271|18.6|GNS|GNS|GNS|2016p879529|M|2.3|GNS|25 km south-east of Seddon|unknown
2016p879532|2016-11-21T10:14:54|-42.325|174.049|24.2|GNS|GNS|GNS|2016p879532|M|2.6|GNS|30 km east of Kaikoura|unknown
2016p879544|2016-11-21T10:21:23|-42.323|173.725|27.0|GNS|GNS|GNS|2016p879544|M|2.7|GNS|5 km north-east of Kaikoura|unknown
2016p879558|2016-11-21T10:28:38|-41.765|174.205|7.1|GNS|GNS|GNS|2016p879558|M|2.5|GNS|15 km south-east of Seddon|unknown
2016p879578|2016-11-21T10:39:31|-41.763|174.320|5.5|GNS|GNS|GNS|2016p879578|M|2.2|GNS|20 km south-east of Seddon|unknown
2016p879581|2016-11-21T10:41:05|-42.250|173.917|22.8|GNS|GNS|GNS|2016p879581|M|1.9|GNS|25 km north-east of Kaikoura|unknown
2016p879588|2016-11-21T10:44:35|-41.964|174.011|25.2|GNS|GNS|GNS|2016p879588|M|2.7|GNS|30 km south of Seddon|unknown
2016p879599|2016-11-21T10:50:42|-41.711|174.170|11.8|GNS|GNS|GNS|2016p879599|M|2.3|GNS|5 km south-east of Seddon|unknown
2016p879603|2016-11-21T10:52:47|-41.593|174.419|10.4|GNS|GNS|GNS|2016p879603|M|1.9|GNS|30 km east of Seddon|unknown
2016p879605|2016-11-21T10:54:18|-41.770|174.244|5.5|GNS|GNS|GNS|2016p879605|M|2.1|GNS|15 km south-east of Seddon|unknown
2016p879616|2016-11-21T10:59:54|-41.687|174.250|13.0|GNS|GNS|GNS|2016p879616|M|1.7|GNS|15 km east of Seddon|unknown
2016p879623|2016-11-21T11:03:29|-41.779|174.292|9.2|GNS|GNS|GNS|2016p879623|M|2.0|GNS|20 km south-east of Seddon|unknown
