%cl# YYYY MM DD HH mm ss.ss    lat(deg)  long.(deg) depth(km) mag eventID
 1  2018 06 19 07 45 21.120    19.40312 -155.26722   0.5840  1.21 61927920
 4  2018 06 19 07 45 42.240    19.40260 -155.27318   2.1590  3.00 61927942
 1  2018 06 19 07 47 09.600    19.40125 -155.26829   0.6400  1.47 61928029
 1  2018 06 19 07 47 13.260    19.40070 -155.27150   1.2680  1.35 61928033
14  2018 06 19 07 47 40.640    19.41814 -155.27979   1.6810  0.74 61928060
 1  2018 06 19 07 48 37.560    19.40325 -155.26712   0.6030  2.02 61928117
15  2018 06 19 07 49 06.530    19.41344 -155.26392   0.9150  0.56 61928146
 8  2018 06 19 07 49 44.860    19.41920 -155.28109   1.1720  1.77 61928184
 5  2018 06 19 07 50 59.500    19.41945 -155.26623   1.9280  1.08 61928260
 4  2018 06 19 07 53 38.960    19.41478 -155.26297   1.8570  1.18 61928419
 1  2018 06 19 07 54 12.120    19.40122 -155.26865   0.6320  1.35 61928451
 2  2018 06 19 07 56 04.100    19.40470 -155.26421   1.3920  0.63 61928564
 7  2018 06 19 07 58 25.720    19.41631 -155.26335   1.8960  1.21 61928706
 9  2018 06 19 08 00 29.190    19.41750 -155.26546   0.7330  0.63 61928829
 1  2018 06 19 08 00 53.130    19.40334 -155.26711   0.5930  1.58 61928852
 2  2018 06 19 08 01 23.510    19.40798 -155.26520   1.9280  1.14 61928883
 2  2018 06 19 08 01 54.260    19.40927 -155.26369   1.4690  1.34 61928914
29  2018 06 19 08 02 29.460    19.41158 -155.26432   0.6970  0.98 61928949
 1  2018 06 19 08 03 00.010    19.40299 -155.26693   0.6350  0.21 61928979
 8  2018 06 19 08 03 41.870    19.41899 -155.27279   1.9010  2.12 61929021
 6  2018 06 19 08 05 20.960    19.41970 -155.26608   2.0490  1.21 61929121
 7  2018 06 19 08 05 32.470    19.41069 -155.27271   1.4570  2.63 61929132
 8  2018 06 19 08 06 09.470    19.39696 -155.27282   1.6080  1.60 61929170
 2  2018 06 19 08 06 27.760    19.41032 -155.26304   1.8730  0.94 61929188
 4  2018 06 19 08 06 44.300    19.41387 -155.28522   1.3070  0.95 61929204
 1  2018 06 19 08 08 37.040    19.40301 -155.26720   0.5960  1.30 61929316
 1  2018 06 19 08 08 48.600    19.41219 -155.26411   0.6670  1.48 61929328
 2  2018 06 19 08 11 00.090    19.40754 -155.26587   1.8690  1.63 61929460
 1  2018 06 19 08 12 22.500    19.40325 -155.26716   0.6080  1.78 61929542
15  2018 06 19 08 14 15.470    19.41370 -155.26318   0.8380  0.55 61929655
26  2018 06 19 08 14 36.450    19.41273 -155.28988   1.6940  1.67 61929676
18  2018 06 19 08 14 51.490    19.40324 -155.26463   1.5670  2.24 61929691
 2  2018 06 19 08 16 28.510    19.41068 -155.26478   1.9540  0.67 61929789
 1  2018 06 19 08 17 19.160    19.40142 -155.26854   0.6400  1.70 61929838
 6  2018 06 19 08 18 19.780    19.41868 -155.27209   1.9790  0.42 61929899
 1  2018 06 19 08 18 26.170    19.40236 -155.26787   0.6850  0.42 61929906
 2  2018 06 19 08 19 17.300    19.40842 -155.26510   1.9490  0.60 61929957
 3  2018 06 19 08 21 07.880    19.39982 -155.27251   2.0650  1.63 61930069
 2  2018 06 19 08 22 25.900    19.40952 -155.26357   1.9400  1.16 61930146
 2  2018 06 19 08 24 26.050    19.41027 -155.26307   1.8660  0.75 61930266
 1  2018 06 19 08 25 34.430    19.40108 -155.26842   0.5710  1.05 61930334
16  2018 06 19 08 27 49.310    19.41180 -155.26424   0.6920  2.55 61930468
 3  2018 06 19 08 29 09.500    19.39940 -155.27305   2.1500  1.37 61930549
 1  2018 06 19 08 29 24.740    19.40319 -155.26719   0.5910  1.45 61930564
 7  2018 06 19 08 29 33.420    19.41708 -155.26672   0.7850  1.54 61930573
 2  2018 06 19 08 30 39.080    19.41154 -155.26467   1.9700  0.82 61930639
 2  2018 06 19 08 31 08.970    19.40746 -155.26359   1.8280 -0.52 61930670
14  2018 06 19 08 32 18.270    19.41805 -155.27985   1.6450  1.02 61930738
 2  2018 06 19 08 32 59.970    19.40661 -155.26354   1.7910  0.56 61930780
 1  2018 06 19 08 33 14.550    19.40324 -155.26711   0.6570  0.41 61930794
 8  2018 06 19 08 34 00.260    19.41928 -155.28112   1.1760  2.16 61930839
 1  2018 06 19 08 35 17.690    19.40327 -155.26717   0.6090  2.08 61930917
 2  2018 06 19 08 35 34.550    19.40956 -155.26352   1.9430  1.67 61930935
 2  2018 06 19 08 35 56.990    19.40725 -155.26361   1.8250  0.81 61930957
 2  2018 06 19 08 36 34.810    19.41023 -155.26297   1.8680  0.46 61930995
 1  2018 06 19 08 38 16.770    19.40110 -155.26829   0.6290  1.54 61931096
 6  2018 06 19 08 44 51.490    19.41826 -155.27640   1.4170  1.77 61931491
 6  2018 06 19 08 45 44.340    19.41961 -155.26424   2.1190  1.59 61931545
 2  2018 06 19 08 46 05.590    19.40932 -155.26475   1.6170  1.11 61931565
 1  2018 06 19 08 47 14.050    19.41222 -155.26408   0.6910  1.31 61931634
 9  2018 06 19 08 47 22.720    19.41710 -155.26602   0.7510  2.20 61931642
 1  2018 06 19 08 48 23.950    19.40113 -155.26828   0.5730  1.26 61931703
13  2018 06 19 08 49 28.350    19.40949 -155.26382   1.9430  0.86 61931768
 1  2018 06 19 08 49 55.880    19.39906 -155.27313  -0.3530  3.43 61931795
 3  2018 06 19 08 50 32.910    19.40208 -155.27490   2.1410  1.65 61931833
 1  2018 06 19 08 51 04.450    19.40325 -155.26709   0.6090  1.98 61931863
 2  2018 06 19 08 55 08.460    19.40733 -155.26375   1.8640  0.04 61932108
 1  2018 06 19 08 55 12.290    19.40290 -155.26701   0.6770  0.48 61932112
 1  2018 06 19 08 56 04.890    19.40070 -155.26844   0.6840  1.74 61932164
 8  2018 06 19 08 56 20.030    19.42066 -155.27477   1.5870  2.68 61932178
 4  2018 06 19 08 57 03.230    19.41547 -155.26284   1.8520  0.69 61932223
 1  2018 06 19 08 57 26.600    19.41227 -155.26401   0.6950  1.15 61932246
 4  2018 06 19 08 58 20.310    19.41406 -155.28403   1.2230  2.04 61932299
 1  2018 06 19 08 58 44.420    19.40327 -155.26712   0.6070  1.81 61932324
 7  2018 06 19 09 00 49.040    19.42011 -155.27129   0.5050  1.67 61932448
 2  2018 06 19 09 00 57.480    19.41033 -155.26302   1.8800  1.10 61932458
13  2018 06 19 09 01 26.870    19.40817 -155.26484   1.9780  0.30 61932487
13  2018 06 19 09 01 42.170    19.40857 -155.26504   1.8170  0.36 61932502
 8  2018 06 19 09 02 04.560    19.41804 -155.27723   1.6610  0.76 61932524
 2  2018 06 19 09 02 21.340    19.40850 -155.26512   1.9830  0.88 61932541
 2  2018 06 19 09 03 14.200    19.40956 -155.26523   1.6930 -0.09 61932594
 1  2018 06 19 09 03 51.200    19.40111 -155.26844   0.6380  1.42 61932631
 2  2018 06 19 09 04 44.950    19.40625 -155.26457   1.9480  1.30 61932685
13  2018 06 19 09 05 02.970    19.41015 -155.26501   1.9460  0.33 61932704
 2  2018 06 19 09 05 37.960    19.40944 -155.26356   1.9440  1.12 61932737
18  2018 06 19 09 07 04.860    19.41965 -155.26618   2.0380  0.17 61932826
 1  2018 06 19 09 07 56.310    19.40333 -155.26691   0.5690  0.06 61932876
 3  2018 06 19 09 08 21.560    19.40133 -155.27409   2.1890  0.75 61932902
 1  2018 06 19 09 08 41.160    19.40321 -155.26704   0.5870 -0.18 61932921
 2  2018 06 19 09 09 20.470    19.40810 -155.26519   1.9030  1.19 61932960
 2  2018 06 19 09 09 55.350    19.40922 -155.26408   2.0040  0.48 61932995
 1  2018 06 19 09 10 55.700    19.40327 -155.26716   0.6040  2.05 61933054
16  2018 06 19 09 11 26.800    19.41180 -155.26427   0.6940  2.50 61933085
 8  2018 06 19 09 11 32.890    19.41930 -155.28109   1.1800  2.62 61933092
 3  2018 06 19 09 12 26.820    19.40008 -155.27409   2.1450  1.56 61933147
 4  2018 06 19 09 12 37.350    19.41475 -155.26299   1.8550  0.67 61933157
 7  2018 06 19 09 13 08.800    19.41963 -155.26606   2.0270  0.31 61933189
 2  2018 06 19 09 13 25.040    19.41000 -155.26307   1.8930 -0.26 61933205
 3  2018 06 19 09 14 06.290    19.40147 -155.27472   2.1820  1.32 61933247
 9  2018 06 19 09 14 13.630    19.39955 -155.27479   1.5380  3.40 61933252
 3  2018 06 19 09 14 48.080    19.40174 -155.27484   2.1890  2.20 61933288
 2  2018 06 19 09 15 07.810    19.40963 -155.26346   1.9450  1.75 61933307
 1  2018 06 19 09 15 37.470    19.40160 -155.26746   0.6710  0.96 61933337
 1  2018 06 19 09 17 16.080    19.40319 -155.26720   0.6170  1.20 61933435
 2  2018 06 19 09 18 44.690    19.40756 -155.26452   1.9350  0.17 61933525
 2  2018 06 19 09 19 04.700    19.40817 -155.26530   1.8800  0.46 61933544
 1  2018 06 19 09 21 35.580    19.40392 -155.26471   1.6150  0.87 61933695
26  2018 06 19 09 24 04.190    19.41275 -155.28986   1.6980  1.86 61933844
 7  2018 06 19 09 24 48.520    19.41520 -155.26284   1.8570  0.87 61933889
 1  2018 06 19 09 25 11.560    19.40328 -155.26712   0.5980  1.82 61933911
13  2018 06 19 09 26 14.930    19.40893 -155.26398   1.9510 -0.28 61933975
 1  2018 06 19 09 27 12.520    19.40332 -155.26691   0.5790 -0.14 61934032
 1  2018 06 19 09 27 37.410    19.40185 -155.26764   0.6630  0.36 61934057
 2  2018 06 19 09 27 48.010    19.40751 -155.26372   1.8730  1.81 61934068
 2  2018 06 19 09 28 07.570    19.40594 -155.26411   1.8400  0.76 61934087
 1  2018 06 19 09 29 03.720    19.40116 -155.26841   0.6240  1.52 61934143
 2  2018 06 19 09 31 31.540    19.41026 -155.26305   1.8660  1.06 61934291
 1  2018 06 19 09 31 50.370    19.40328 -155.26688   0.5810  0.01 61934310
 8  2018 06 19 09 32 54.960    19.41915 -155.27424   1.7170  1.91 61934374
 1  2018 06 19 09 33 29.720    19.40322 -155.26730   0.6060  1.23 61934409
 8  2018 06 19 09 34 19.570    19.41928 -155.28099   1.1820  2.16 61934459
 3  2018 06 19 09 35 33.400    19.40214 -155.27484   2.1430  2.16 61934533
 2  2018 06 19 09 36 36.800    19.40803 -155.26514   1.8990  0.14 61934597
16  2018 06 19 09 37 05.560    19.40143 -155.26992   1.2660  1.26 61934626
10  2018 06 19 09 38 15.260    19.41280 -155.26475   0.9360  0.66 61934695
 6  2018 06 19 09 38 23.750    19.41687 -155.28410   1.0320  2.67 61934703
15  2018 06 19 09 39 11.730    19.41226 -155.26382   0.6880  1.77 61934751
 1  2018 06 19 09 39 24.760    19.40353 -155.26781   0.6940  0.51 61934765
 2  2018 06 19 09 41 37.130    19.41053 -155.26488   1.9660  0.65 61934897
 4  2018 06 19 09 42 23.660    19.41481 -155.28485   1.3310  1.72 61934943
13  2018 06 19 09 43 35.390    19.41063 -155.26310   1.9180  0.85 61935015
 8  2018 06 19 09 43 59.870    19.41901 -155.26576   2.0910  1.81 61935041
 3  2018 06 19 09 45 06.550    19.41964 -155.26597   2.0740  0.24 61935107
 1  2018 06 19 09 46 20.890    19.40388 -155.26637   0.5710  0.29 61935180
 2  2018 06 19 09 47 39.280    19.41029 -155.26309   1.8610  1.13 61935259
 1  2018 06 19 09 48 56.280    19.40321 -155.26720   0.5970  1.23 61935336
 3  2018 06 19 09 50 42.430    19.40189 -155.27472   2.1720  0.85 61935442
 8  2018 06 19 09 51 32.670    19.41937 -155.27907   1.4620  2.00 61935492
 4  2018 06 19 09 52 09.850    19.41472 -155.28311   1.2350  1.83 61935528
16  2018 06 19 09 53 19.200    19.39749 -155.26969   0.8410  2.84 61935598
 1  2018 06 19 09 54 13.990    19.41665 -155.26323   1.9340  0.70 61935654
24  2018 06 19 09 54 21.400    19.41503 -155.26289   1.8660  1.31 61935661
 3  2018 06 19 09 54 41.500    19.40114 -155.27381   2.1670  0.93 61935682
16  2018 06 19 09 56 06.690    19.41182 -155.26424   0.6950  2.50 61935766
 1  2018 06 19 09 56 59.560    19.40330 -155.26714   0.6080  2.07 61935819
16  2018 06 19 09 57 21.250    19.39964 -155.27305   0.7040  2.15 61935840
 1  2018 06 19 09 58 17.580    19.40035 -155.26825   0.5390  1.21 61935897
14  2018 06 19 09 58 50.230    19.41815 -155.27972   1.6730  1.56 61935930
18  2018 06 19 09 58 54.690    19.41955 -155.26615   2.0260  1.68 61935935
 1  2018 06 19 10 00 27.050    19.40327 -155.26782   0.7040  0.77 61936026
 8  2018 06 19 10 00 58.090    19.41927 -155.28107   1.1770  2.27 61936057
13  2018 06 19 10 01 16.170    19.40978 -155.26519   1.8950  3.00 61936076
 6  2018 06 19 10 02 20.460    19.41898 -155.27316   1.9010  1.65 61936140
15  2018 06 19 10 03 15.190    19.41319 -155.26414   0.9140  0.57 61936195
 2  2018 06 19 10 04 04.850    19.40892 -155.26494   1.9520  0.36 61936246
 1  2018 06 19 10 04 21.220    19.40380 -155.26680   0.6390  0.56 61936260
 1  2018 06 19 10 04 58.780    19.40107 -155.26839   0.6540  1.67 61936298
 8  2018 06 19 10 05 19.260    19.41826 -155.27647   1.3920  1.49 61936319
 3  2018 06 19 10 05 24.340    19.40173 -155.27484   2.1740  2.41 61936324
 1  2018 06 19 10 06 52.250    19.40322 -155.26717   0.5980  1.80 61936412
 3  2018 06 19 10 10 15.340    19.41957 -155.26605   2.0320  0.33 61936615
16  2018 06 19 10 11 21.240    19.39881 -155.26986   0.2470  2.29 61936680
 8  2018 06 19 10 11 35.260    19.41923 -155.27516   1.7780  2.22 61936694
 6  2018 06 19 10 13 30.450    19.41752 -155.27279   1.3160  1.48 61936810
 3  2018 06 19 10 13 51.030    19.40194 -155.27189   2.2010  1.35 61936831
 1  2018 06 19 10 14 12.750    19.40333 -155.26694   0.5600  0.13 61936853
 1  2018 06 19 10 15 01.300    19.40185 -155.27139   1.1490  1.94 61936900
14  2018 06 19 10 16 01.150    19.41803 -155.27991   1.6370  1.04 61936962
 1  2018 06 19 10 17 55.990    19.40327 -155.26709   0.6020  1.87 61937075
 1  2018 06 19 10 18 29.010    19.40252 -155.26696   0.5710  0.51 61937109
 4  2018 06 19 10 20 48.990    19.41719 -155.26580   0.7370  1.56 61937248
 4  2018 06 19 10 21 24.260    19.41524 -155.26278   1.8450  0.94 61937284
15  2018 06 19 10 23 28.500    19.41224 -155.26409   0.6580  1.54 61937408
 1  2018 06 19 10 24 05.380    19.40093 -155.27161   1.1620  1.73 61937446
 2  2018 06 19 10 24 47.320    19.40736 -155.26367   1.8410  0.52 61937487
 6  2018 06 19 10 25 24.560    19.40789 -155.27892   2.1600  2.13 61937525
 6  2018 06 19 10 26 03.830    19.41390 -155.26974   1.5910  2.81 61937562
 4  2018 06 19 10 26 43.040    19.41470 -155.27690   1.7750  1.46 61937603
 4  2018 06 19 10 27 14.130    19.41963 -155.27150   0.7170  1.61 61937634
26  2018 06 19 10 28 41.480    19.41274 -155.28989   1.6970  1.83 61937721
 7  2018 06 19 10 29 17.670    19.41026 -155.27217   1.3970  2.68 61937757
 9  2018 06 19 10 31 11.840    19.41510 -155.27321   1.5790  2.92 61937871
 4  2018 06 19 10 31 42.490    19.41422 -155.28459   1.1690  2.72 61937902
 8  2018 06 19 10 36 55.920    19.40781 -155.27895   2.1670  1.37 61938216
 1  2018 06 19 10 38 15.330    19.40093 -155.26833   0.5780  0.96 61938295
 1  2018 06 19 10 39 42.310    19.40324 -155.26714   0.5880  1.27 61938381
21  2018 06 19 10 40 11.000    19.40308 -155.27443   1.9510  0.41 61938411
 1  2018 06 19 10 41 06.280    19.39824 -155.26590   1.4320  3.17 61938466
 4  2018 06 19 10 41 43.620    19.41513 -155.26286   1.8750  1.12 61938504
 1  2018 06 19 10 41 49.700    19.40331 -155.26712   0.6200  1.58 61938509
 8  2018 06 19 10 43 39.640    19.41851 -155.27202   1.9680  1.53 61938619
 6  2018 06 19 10 44 01.680    19.41889 -155.27231   1.9630  1.33 61938641
37  2018 06 19 10 45 04.550    19.40824 -155.26602   1.9300  0.80 61938705
 8  2018 06 19 10 45 35.330    19.41950 -155.27951   1.4580  1.68 61938734
 8  2018 06 19 10 45 56.400    19.41930 -155.28114   1.1680  2.13 61938756
32  2018 06 19 10 48 33.090    19.41180 -155.26424   0.6990  2.61 61938912
 7  2018 06 19 10 49 05.260    19.41812 -155.28011   1.6210  1.00 61938945
 2  2018 06 19 10 49 36.210    19.40670 -155.26413   1.9640  0.83 61938976
 1  2018 06 19 10 50 09.390    19.40327 -155.26714   0.6040  1.88 61939009
 3  2018 06 19 10 52 22.630    19.40000 -155.27345   2.1140  1.28 61939143
 2  2018 06 19 10 53 27.110    19.41342 -155.26167   1.6820  2.37 61939206
 2  2018 06 19 10 54 25.360    19.40746 -155.26375   1.8810  1.76 61939265
 8  2018 06 19 10 55 34.570    19.41785 -155.27790   1.6170  1.47 61939333
 1  2018 06 19 10 56 00.700    19.40137 -155.27337   1.0410  1.74 61939359
 7  2018 06 19 10 56 49.930    19.41830 -155.27640   1.3920  1.29 61939410
 1  2018 06 19 10 57 13.550    19.40318 -155.26724   0.5960  1.19 61939433
 2  2018 06 19 10 57 52.320    19.40967 -155.26351   1.9200  1.00 61939472
 2  2018 06 19 11 00 24.120    19.41027 -155.26302   1.8590  1.05 61939624
 1  2018 06 19 11 03 29.170    19.40331 -155.26711   0.6000  1.74 61939808
 3  2018 06 19 11 05 14.620    19.39995 -155.27300   2.1850  1.58 61939915
 3  2018 06 19 11 05 50.850    19.40203 -155.27474   2.1290  0.90 61939951
 8  2018 06 19 11 06 29.030    19.41942 -155.27957   1.4580  1.73 61939988
 2  2018 06 19 11 07 44.930    19.40977 -155.26344   1.9130  0.19 61940065
 8  2018 06 19 11 10 55.640    19.41964 -155.28024   1.3960  1.07 61940255
 3  2018 06 19 11 11 35.040    19.40214 -155.27482   2.1400  1.87 61940293
 2  2018 06 19 11 14 50.470    19.41026 -155.26310   1.8620  0.98 61940490
 2  2018 06 19 11 15 09.780    19.40434 -155.26414   1.5360  0.52 61940509
 1  2018 06 19 11 16 03.250    19.40324 -155.26711   0.6030  2.05 61940563
 2  2018 06 19 11 16 26.410    19.40957 -155.26349   1.9470  1.67 61940586
 7  2018 06 19 11 17 02.220    19.41503 -155.27679   1.8140  2.34 61940622
 8  2018 06 19 11 17 26.980    19.41931 -155.28097   1.1670  2.20 61940646
15  2018 06 19 11 17 42.500    19.41288 -155.26463   0.9530  0.80 61940662
 3  2018 06 19 11 18 17.660    19.40170 -155.27482   2.1720  2.44 61940697
 1  2018 06 19 11 19 02.960    19.40404 -155.26618   0.7720  2.33 61940742
 5  2018 06 19 11 19 36.200    19.41942 -155.26984   1.9350  0.57 61940776
25  2018 06 19 11 20 41.070    19.41193 -155.26437   0.6660  1.39 61940841
 1  2018 06 19 11 21 44.700    19.40328 -155.26719   0.6020  1.75 61940904
 2  2018 06 19 11 22 28.040    19.40925 -155.26320   1.7040 -0.29 61940948
 2  2018 06 19 11 23 35.910    19.40785 -155.26527   1.8730  1.26 61941016
 1  2018 06 19 11 24 30.260    19.40138 -155.27007   1.2530  2.17 61941070
 2  2018 06 19 11 25 22.200    19.41025 -155.26302   1.8650  1.03 61941122
 1  2018 06 19 11 25 30.230    19.40323 -155.26310   0.6310  0.58 61941130
 3  2018 06 19 11 27 08.290    19.40074 -155.27358   2.1750  1.01 61941229
 1  2018 06 19 11 27 23.890    19.40168 -155.27231   1.1180  1.74 61941243
 1  2018 06 19 11 30 49.320    19.40321 -155.26787   0.6180  0.29 61941449
26  2018 06 19 11 31 29.530    19.41277 -155.28986   1.6940  1.86 61941489
 2  2018 06 19 11 32 08.740    19.40617 -155.26439   1.8070  1.15 61941528
 2  2018 06 19 11 33 02.370    19.40840 -155.26520   1.9860  0.61 61941582
14  2018 06 19 11 33 09.120    19.41870 -155.27933   1.7560  1.02 61941589
 8  2018 06 19 11 34 06.080    19.41185 -155.26424   0.6850  2.58 61941644
 1  2018 06 19 11 34 38.360    19.40323 -155.26714   0.6030  1.88 61941677
 2  2018 06 19 11 36 39.490    19.41025 -155.26312   1.8720  0.79 61941800
 1  2018 06 19 11 37 05.780    19.40258 -155.26644   0.6420  0.53 61941825
 8  2018 06 19 11 37 12.390    19.41925 -155.28120   1.1450  2.17 61941832
 2  2018 06 19 11 38 23.140    19.40736 -155.26364   1.8230 -0.04 61941903
 1  2018 06 19 11 38 32.350    19.39980 -155.27257   0.6950  2.41 61941911
 1  2018 06 19 11 38 50.070    19.40336 -155.26709   0.5890  0.63 61941930
 1  2018 06 19 11 40 05.350    19.40283 -155.26776   0.6200  0.46 61942005
 1  2018 06 19 11 40 52.090    19.40100 -155.26831   0.5920  1.25 61942052
 8  2018 06 19 11 40 59.170    19.41896 -155.27274   1.9040  2.16 61942058
 1  2018 06 19 11 43 05.150    19.40338 -155.26676   0.5780  0.37 61942185
 6  2018 06 19 11 44 49.480    19.41488 -155.26309   1.8680  1.08 61942289
 3  2018 06 19 11 45 12.740    19.40312 -155.27184   1.3320  1.29 61942312
 4  2018 06 19 11 45 48.660    19.41724 -155.26574   0.6920  2.40 61942348
 2  2018 06 19 11 46 30.980    19.40741 -155.26369   1.8510  0.29 61942391
 1  2018 06 19 11 46 36.610    19.40113 -155.26834   0.6150  1.57 61942396
15  2018 06 19 11 46 44.930    19.41204 -155.26444   0.6300  1.51 61942405
10  2018 06 19 11 47 37.560    19.41285 -155.26496   0.9510  0.77 61942457
 6  2018 06 19 11 48 05.550    19.40279 -155.26520   1.5550  2.05 61942485
 2  2018 06 19 11 48 23.850    19.40955 -155.26354   1.9490  1.41 61942503
 1  2018 06 19 11 48 39.540    19.40331 -155.26714   0.6030  2.09 61942519
 3  2018 06 19 11 50 37.740    19.40065 -155.27495   2.2520  1.35 61942638
 2  2018 06 19 11 51 25.400    19.40450 -155.26418   1.5260  0.63 61942685
 3  2018 06 19 11 52 44.380    19.41972 -155.26615   2.0250  1.17 61942765
 2  2018 06 19 11 53 25.300    19.40743 -155.26367   1.8650  1.33 61942805
 8  2018 06 19 11 54 44.790    19.41925 -155.28079   1.1660  1.90 61942884
 7  2018 06 19 11 54 56.850    19.42091 -155.27464   1.6070  2.78 61942897
 8  2018 06 19 11 55 13.760    19.41793 -155.27682   1.3800  2.11 61942912
